t_s,F_N,p_kPa,thickness_um,T_degC,V_V,I_A,soc,seg_type
8554.0,490.4321027192365,39.8924705717953,4997.948764347357,35.0,3.58,-0.0,0.2,rest
8555.0,488.98726513598064,39.78586223229486,4998.012851254263,35.0,3.58,-0.0,0.2,rest
8556.0,490.128764646081,39.87083441822822,4998.051775078829,35.0,3.58,-0.0,0.2,rest
8557.0,488.8433951707841,39.77603853116919,4998.007025098028,35.0,3.58,-0.0,0.2,rest
8558.0,490.6267508710583,39.90855562007839,4997.983280150446,35.0,3.58,-0.0,0.2,rest
8559.0,488.78624840517415,39.772638770753645,4998.059275525057,35.0,3.58,-0.0,0.2,rest
8560.0,491.04678272324617,39.94050242394416,4998.019749288723,35.0,3.58,-0.0,0.2,rest
8561.0,490.030018540762,39.86560322524164,4997.916118632942,35.0,3.58,-0.0,0.2,rest
8562.0,490.7215429258642,39.9172439204344,4997.82094762099,35.0,3.58,-0.0,0.2,rest
8563.0,490.4559401696385,39.89798630886211,4997.958713495076,35.0,3.58,-0.0,0.2,rest
8564.0,488.6343383318077,39.76346950605983,4997.98141370819,35.0,3.58,-0.0,0.2,rest
8565.0,488.7708249137111,39.77399628990453,4998.043012957151,35.0,3.58,-0.0,0.2,rest
8566.0,491.1047322952888,39.94729498483621,4998.02163458067,35.0,3.58,-0.0,0.2,rest
8567.0,490.46619432711816,39.90041254274949,4997.970756734047,35.0,3.58,-0.0,0.2,rest
8568.0,490.8766459540412,39.93123303363268,4997.9662974458015,35.0,3.58,-0.0,0.2,rest
8569.0,492.1402621026597,40.02525089649331,4998.017768709837,35.0,3.58,-0.0,0.2,rest
8570.0,490.7620342289445,39.923576609551446,4997.944483087911,35.0,3.58,-0.0,0.2,rest
8571.0,491.6859997656451,39.99243516782556,4997.992564638023,35.0,3.58,-0.0,0.2,rest
8572.0,489.9058400256935,39.86098815005138,4998.050087137143,35.0,3.58,-0.0,0.2,rest
8573.0,489.4203790343257,39.82544474328338,4997.9929618805,35.0,3.58,-0.0,0.2,rest
8574.0,490.2615108640444,39.888167471410696,4997.936915581733,35.0,3.58,-0.0,0.2,rest
8575.0,490.1881212083311,39.88314786728378,4997.946176355463,35.0,3.58,-0.0,0.2,rest
8576.0,490.3834486028462,39.89803322984046,4997.952375248583,35.0,3.58,-0.0,0.2,rest
8577.0,490.86803884145536,39.93434546973743,4997.981785873536,35.0,3.58,-0.0,0.2,rest
8578.0,490.9236481737896,39.93888134620664,4997.907061718689,35.0,3.58,-0.0,0.2,rest
8579.0,491.3592979327246,39.97156836538701,4997.991082181535,35.0,3.58,-0.0,0.2,rest
8580.0,489.6699732064122,39.84684986714165,4997.9874147345245,35.0,3.58,-0.0,0.2,rest
8581.0,489.4152865872848,39.828400858317394,4998.079138323239,35.0,3.58,-0.0,0.2,rest
8582.0,490.5354325437307,39.91179129953561,4998.019677909236,35.0,3.58,-0.0,0.2,rest
8583.0,490.89278610880194,39.938678600652,4997.9063977859,35.0,3.58,-0.0,0.2,rest
8584.0,490.3887066602015,39.90175604890381,4998.035079072918,35.0,3.58,-0.0,0.2,rest
8585.0,490.3568272964281,39.8998112812169,4998.025295893421,35.0,3.58,-0.0,0.2,rest
8586.0,491.9608435056911,40.01904396338453,4997.907057189887,35.0,3.58,-0.0,0.2,rest
8587.0,490.5780540395065,39.91703178070419,4998.029243572825,35.0,3.58,-0.0,0.2,rest
8588.0,489.0288021722682,39.80268904979764,4997.995616054837,35.0,3.58,-0.0,0.2,rest
8589.0,489.5656093562322,39.84286921157276,4998.002403266173,35.0,3.58,-0.0,0.2,rest
8590.0,491.7255762933775,40.00328342913907,4997.929282139273,35.0,3.58,-0.0,0.2,rest
8591.0,490.92234624226944,39.94420157350144,4997.95887972283,35.0,3.58,-0.0,0.2,rest
8592.0,488.66184426674494,39.77717364938851,4998.05831329646,35.0,3.58,-0.0,0.2,rest
8593.0,489.17239151453225,39.815408630706095,4998.047530640928,35.0,3.58,-0.0,0.2,rest
8594.0,490.4363625909367,39.90945278451383,4998.033249799902,35.0,3.58,-0.0,0.2,rest
8595.0,489.7131154814235,39.85629559121655,4997.96782131734,35.0,3.58,-0.0,0.2,rest
8596.0,490.536880477173,39.917731887198,4998.060376355435,35.0,3.58,-0.0,0.2,rest
8597.0,488.9760150761706,39.80252889453115,4997.936415037656,35.0,3.58,-0.0,0.2,rest
8598.0,490.02214789872863,39.88043688138731,4997.958443434533,35.0,3.58,-0.0,0.2,rest
8599.0,490.3493538004552,39.905091022255945,4998.0307970520935,35.0,3.58,-0.0,0.2,rest
8600.0,490.680406373628,39.93003010175022,4997.940277055146,35.0,3.58,-0.0,0.2,rest
8601.0,490.1514944801741,39.89126810964253,4998.002070786829,35.0,3.58,-0.0,0.2,rest
8602.0,490.0082183527752,39.8810717298352,4997.924551179147,35.0,3.58,-0.0,0.2,rest
8603.0,489.971169963256,39.87874407135229,4997.91461568483,35.0,3.58,-0.0,0.2,rest
8604.0,490.5944895279614,39.92533255762677,4998.030915364514,35.0,3.58,-0.0,0.2,rest
8605.0,490.7322067454685,39.93595049966433,4997.940950852166,35.0,3.58,-0.0,0.2,rest
8606.0,489.364536605348,39.83505826706281,4997.942006483013,35.0,3.58,-0.0,0.2,rest
8607.0,489.29160192332097,39.83007236469045,4998.0158128773,35.0,3.58,-0.0,0.2,rest
8608.0,490.1598517398301,39.89480383258001,4997.99289300856,35.0,3.58,-0.0,0.2,rest
8609.0,488.9619325871299,39.806485747194806,4998.037424411072,35.0,3.58,-0.0,0.2,rest
8610.0,489.7882684581107,39.86811247837857,4998.032479589748,35.0,3.58,-0.0,0.2,rest
8611.0,492.4106596186985,40.06278034212581,4997.99005582207,35.0,3.58,-0.0,0.2,rest
8612.0,490.5349433398195,39.92425506220885,4997.961508496516,35.0,3.58,-0.0,0.2,rest
8613.0,489.5679320385654,39.85304126211595,4997.97281687788,35.0,3.58,-0.0,0.2,rest
8614.0,489.5195334954808,39.8498728515171,4997.984984327897,35.0,3.58,-0.0,0.2,rest
8615.0,489.3525793079387,39.83792254132879,4998.023444445043,35.0,3.58,-0.0,0.2,rest
8616.0,488.97197771939386,39.81014649773287,4997.978956756078,35.0,3.58,-0.0,0.2,rest
8617.0,489.74822852619366,39.8680632241625,4997.984422191734,35.0,3.58,-0.0,0.2,rest
8618.0,490.75701368994095,39.943204717773405,4998.027609522349,35.0,3.58,-0.0,0.2,rest
8619.0,490.96853805912826,39.95928985623172,4997.993425012683,35.0,3.58,-0.0,0.2,rest
8620.0,490.8242580940069,39.94901911807458,4997.977237641107,35.0,3.58,-0.0,0.2,rest
8621.0,488.0517711038035,39.74406637805952,4997.967539323642,35.0,3.58,-0.0,0.2,rest
8622.0,490.2711396205319,39.908880712632,4998.106361831457,35.0,3.58,-0.0,0.2,rest
8623.0,489.24908175848975,39.83358938951776,4998.021235543597,35.0,3.58,-0.0,0.2,rest
8624.0,490.1588206048853,39.90139411888039,4997.92424934932,35.0,3.58,-0.0,0.2,rest
8625.0,489.9241165071398,39.88442529682517,4998.011326042597,35.0,3.58,-0.0,0.2,rest
8626.0,489.66005689050166,39.86528199188901,4998.008899283034,35.0,3.58,-0.0,0.2,rest
8627.0,488.7609827117626,39.79910057124168,4998.041999477321,35.0,3.58,-0.0,0.2,rest
8628.0,489.8989217156245,39.88380901597218,4997.993765565562,35.0,3.58,-0.0,0.2,rest
8629.0,489.97243219443294,39.88967090329133,4997.943987607652,35.0,3.58,-0.0,0.2,rest
8630.0,490.4776676683405,39.92751241987707,4997.934525468707,35.0,3.58,-0.0,0.2,rest
8631.0,490.0490000856565,39.89617593227085,4997.992025129566,35.0,3.58,-0.0,0.2,rest
8632.0,489.088575209802,39.82545001554089,4997.971067629129,35.0,3.58,-0.0,0.2,rest
8633.0,491.49181279246335,40.00388428092321,4997.970364377914,35.0,3.58,-0.0,0.2,rest
8634.0,491.6276314975312,40.01436159240971,4998.031764506866,35.0,3.58,-0.0,0.2,rest
8635.0,489.69307861668767,39.871478045680576,4997.980412083584,35.0,3.58,-0.0,0.2,rest
8636.0,488.68400795808384,39.79714873763584,4998.016219395849,35.0,3.58,-0.0,0.2,rest
8637.0,492.3180345116149,40.06675255641592,4998.01778841693,35.0,3.58,-0.0,0.2,rest
8638.0,491.6339554283937,40.016496698399536,4998.026410868117,35.0,3.58,-0.0,0.2,rest
8639.0,490.7641323237315,39.95248202398011,4998.0278344227545,35.0,3.58,-0.0,0.2,rest
8640.0,488.43508174233415,39.78037642535809,4998.067748626967,35.0,3.58,-0.0,0.2,rest
8641.0,491.7258560822487,40.02455415424065,4997.929086545848,35.0,3.58,-0.0,0.2,rest
8642.0,491.108544871725,39.97924406457223,4997.937418966502,35.0,3.58,-0.0,0.2,rest
8643.0,489.3778847100105,39.85146368222299,4998.014171261095,35.0,3.58,-0.0,0.2,rest
8644.0,487.60844447828185,39.72081070209496,4998.031010221183,35.0,3.58,-0.0,0.2,rest
8645.0,491.4615454513648,40.00664225565665,4998.057927623186,35.0,3.58,-0.0,0.2,rest
8646.0,489.3963691759314,39.85408290192085,4997.970100840628,35.0,3.58,-0.0,0.2,rest
8647.0,490.152464839894,39.91050665480696,4997.92094727727,35.0,3.58,-0.0,0.2,rest
8648.0,490.7037600212823,39.95176000157647,4997.982296881503,35.0,3.58,-0.0,0.2,rest
8649.0,491.1548707442376,39.985592277350925,4997.977624037847,35.0,3.58,-0.0,0.2,rest
8650.0,489.8104021956722,39.8864186811609,4997.972342508006,35.0,3.58,-0.0,0.2,rest
8651.0,490.6937094397405,39.95226551405485,4997.998815231064,35.0,3.58,-0.0,0.2,rest
8652.0,490.3492016095777,39.92716308219094,4997.977824571477,35.0,3.58,-0.0,0.2,rest
8653.0,489.882076687828,39.89297790280207,4998.000384049332,35.0,3.58,-0.0,0.2,rest
8654.0,490.5983397853465,39.94645109521085,4997.977745199996,35.0,3.58,-0.0,0.2,rest
8655.0,489.8294615134109,39.88991381580821,4998.043076728805,35.0,3.58,-0.0,0.2,rest
8656.0,489.8295726286556,39.89033871323375,4998.100991847657,35.0,3.58,-0.0,0.2,rest
8657.0,489.8844120577362,39.89481755983231,4997.9936290431615,35.0,3.58,-0.0,0.2,rest
8658.0,488.4805645835648,39.79124552470851,4997.989556289993,35.0,3.58,-0.0,0.2,rest
8659.0,489.37850309014544,39.85817615482559,4998.045128343888,35.0,3.58,-0.0,0.2,rest
8660.0,488.899106126836,39.823081935321184,4997.938275857317,35.0,3.58,-0.0,0.2,rest
8661.0,490.7134335863124,39.95789322861573,4997.930925780287,35.0,3.58,-0.0,0.2,rest
8662.0,488.4771777006213,39.79266131115714,4998.081554875559,35.0,3.58,-0.0,0.2,rest
8663.0,491.9408172401049,40.0496438696374,4997.910497461176,35.0,3.58,-0.0,0.2,rest
8664.0,490.1735936876616,39.919155087974936,4997.926434908955,35.0,3.58,-0.0,0.2,rest
8665.0,489.9763189739669,39.904958812886434,4998.048991695376,35.0,3.58,-0.0,0.2,rest
8666.0,488.72633328714727,39.812783947196095,4998.063208391163,35.0,3.58,-0.0,0.2,rest
8667.0,489.49986642644336,39.87049936492173,4997.924492971637,35.0,3.58,-0.0,0.2,rest
8668.0,491.64661175522855,40.029934204091006,4997.985467528278,35.0,3.58,-0.0,0.2,rest
8669.0,490.062032981914,39.91297466532696,4998.00489824035,35.0,3.58,-0.0,0.2,rest
8670.0,488.3997730798253,39.79026096887594,4997.915212122307,35.0,3.58,-0.0,0.2,rest
8671.0,490.8593202168011,39.972866312355634,4998.00656171842,35.0,3.58,-0.0,0.2,rest
8672.0,491.6521136942422,40.03200842179572,4997.978284731451,35.0,3.58,-0.0,0.2,rest
8673.0,489.5290947445371,39.87516442552127,4998.089096319452,35.0,3.58,-0.0,0.2,rest
8674.0,489.9457449082322,39.90644406727646,4997.9420964144965,35.0,3.58,-0.0,0.2,rest
8675.0,491.5508076517734,40.02575427050174,4997.984104444261,35.0,3.58,-0.0,0.2,rest
8676.0,487.57132084071634,39.73139413634936,4997.993156806918,35.0,3.58,-0.0,0.2,rest
8677.0,491.2340618530516,40.0031249520779,4997.970170040524,35.0,3.58,-0.0,0.2,rest
8678.0,489.3418067383946,39.863374573214415,4997.997395933993,35.0,3.58,-0.0,0.2,rest
8679.0,490.4161401879029,39.94337149540021,4998.000011735889,35.0,3.58,-0.0,0.2,rest
8680.0,491.2439949133653,40.00511073432335,4997.975771773058,35.0,3.58,-0.0,0.2,rest
8681.0,490.8304730641779,39.97489615290206,4998.033365821133,35.0,3.58,-0.0,0.2,rest
8682.0,490.5462124768072,39.95425647976349,4997.9797000400495,35.0,3.58,-0.0,0.2,rest
8683.0,491.3087953222374,40.01116076461018,4997.943584673883,35.0,3.58,-0.0,0.2,rest
8684.0,489.3559774857707,39.86692425820524,4997.944925711647,35.0,3.58,-0.0,0.2,rest
8685.0,490.1996755743446,39.92983707958109,4998.093299937369,35.0,3.58,-0.0,0.2,rest
8686.0,489.2571474923452,39.86043685128482,4998.063517317783,35.0,3.58,-0.0,0.2,rest
8687.0,490.3560169910588,39.94225125859694,4997.984040496012,35.0,3.58,-0.0,0.2,rest
8688.0,489.52495591278426,39.88110784539143,4997.999605882006,35.0,3.58,-0.0,0.2,rest
8689.0,489.0674757976992,39.84763709612586,4997.986801091726,35.0,3.58,-0.0,0.2,rest
8690.0,489.0707692568806,39.84829772273189,4998.014301476979,35.0,3.58,-0.0,0.2,rest
8691.0,490.9604128373605,39.98868798795263,4998.051622373131,35.0,3.58,-0.0,0.2,rest
8692.0,488.2314306284253,39.7869578243278,4997.95664252103,35.0,3.58,-0.0,0.2,rest
8693.0,488.6450384460933,39.81801210711802,4998.086723757994,35.0,3.58,-0.0,0.2,rest
8694.0,488.1110050776277,39.77887074649094,4997.980092458267,35.0,3.58,-0.0,0.2,rest
8695.0,488.72804948586594,39.82499440636044,4997.996302864383,35.0,3.58,-0.0,0.2,rest
8696.0,488.0873590928149,39.777952525393694,4997.971466543696,35.0,3.58,-0.0,0.2,rest
8697.0,488.6105758457613,39.81712598857492,4998.060772000306,35.0,3.58,-0.0,0.2,rest
8698.0,488.7338742294799,39.826675868850366,4997.964830505983,35.0,3.58,-0.0,0.2,rest
8699.0,491.47255848549946,40.02995803596292,4998.03579250384,35.0,3.58,-0.0,0.2,rest
8700.0,489.9921543187128,39.920715134719465,4998.065880625859,35.0,3.58,-0.0,0.2,rest
8701.0,489.1000726594488,39.855051678477686,4997.94996778121,35.0,3.58,-0.0,0.2,rest
8702.0,487.9905815945804,39.77328382182077,4997.953938159909,35.0,3.58,-0.0,0.2,rest
8703.0,489.15139959161456,39.85968700678626,4998.066275565281,35.0,3.58,-0.0,0.2,rest
8704.0,491.2780578211322,40.01763391267646,4998.002139773303,35.0,3.58,-0.0,0.2,rest
8705.0,489.4942710771805,39.88591822793929,4997.932474764937,35.0,3.58,-0.0,0.2,rest
8706.0,490.75808439121096,39.97995069564525,4998.061972007776,35.0,3.58,-0.0,0.2,rest
8707.0,490.2365920885475,39.94173830285537,4998.0786521393375,35.0,3.58,-0.0,0.2,rest
8708.0,489.9518509948485,39.92106303665544,4998.026273166702,35.0,3.58,-0.0,0.2,rest
8709.0,489.6227998291908,39.89710554290302,4998.036087493307,35.0,3.58,-0.0,0.2,rest
8710.0,489.7411060482673,39.90628563320499,4998.085920893147,35.0,3.58,-0.0,0.2,rest
8711.0,489.52380306656136,39.890605782708256,4998.026057609286,35.0,3.58,-0.0,0.2,rest
8712.0,489.1871275492672,39.86608352216794,4997.950916504791,35.0,3.58,-0.0,0.2,rest
8713.0,489.9385674856136,39.92216240634176,4997.979083859166,35.0,3.58,-0.0,0.2,rest
8714.0,490.9210755976916,39.99535745168086,4998.059123016801,35.0,3.58,-0.0,0.2,rest
8715.0,490.4572976698248,39.9614201977648,4997.971531731092,35.0,3.58,-0.0,0.2,rest
8716.0,488.3563627432799,39.80621205505777,4997.956889042652,35.0,3.58,-0.0,0.2,rest
8717.0,490.4954375357888,39.96507870635473,4997.99711216737,35.0,3.58,-0.0,0.2,rest
8718.0,490.2926644298223,39.9504751429498,4998.031044817648,35.0,3.58,-0.0,0.2,rest
8719.0,489.3425991101919,39.88051660075495,4997.997622726743,35.0,3.58,-0.0,0.2,rest
8720.0,490.7735305224264,39.9869281868464,4998.00537355745,35.0,3.58,-0.0,0.2,rest
8721.0,490.5319388858678,39.96944917673096,4998.059503119962,35.0,3.58,-0.0,0.2,rest
8722.0,491.7852901707897,40.06270667931776,4997.953222682645,35.0,3.58,-0.0,0.2,rest
8723.0,487.767814085186,39.76553252482859,4997.9883907538815,35.0,3.58,-0.0,0.2,rest
8724.0,490.6600832418868,39.98019135125087,4997.972212644784,35.0,3.58,-0.0,0.2,rest
8725.0,488.8201944081731,39.844319956160966,4997.942128238479,35.0,3.58,-0.0,0.2,rest
8726.0,490.0520905197122,39.93598818664535,4997.979027382614,35.0,3.58,-0.0,0.2,rest
8727.0,490.4416455570083,39.96526078200061,4998.015315947122,35.0,3.58,-0.0,0.2,rest
8728.0,491.4018473557829,40.03680350783577,4998.0331414018365,35.0,3.58,-0.0,0.2,rest
8729.0,490.1286181113782,39.94290689713913,4997.997904195132,35.0,3.58,-0.0,0.2,rest
8730.0,489.1159846406605,39.868313677085965,4997.994654481343,35.0,3.58,-0.0,0.2,rest
8731.0,490.7354339222939,39.98868954979955,4997.982088667935,35.0,3.58,-0.0,0.2,rest
8732.0,490.43932886086907,39.96717250821253,4998.038069249696,35.0,3.58,-0.0,0.2,rest
8733.0,491.0899278713313,40.015781694172695,4998.01407925318,35.0,3.58,-0.0,0.2,rest
8734.0,487.2291566260586,39.73021530563397,4998.036799190556,35.0,3.58,-0.0,0.2,rest
8735.0,489.98114879801057,39.93448324429708,4998.006267205518,35.0,3.58,-0.0,0.2,rest
8736.0,486.9286460939173,39.70878859954944,4998.017067621661,35.0,3.58,-0.0,0.2,rest
8737.0,490.1893862546618,39.9507415744194,4998.020721049657,35.0,3.58,-0.0,0.2,rest
8738.0,489.8876350979131,39.92880630354912,4997.96219539159,35.0,3.58,-0.0,0.2,rest
8739.0,489.0898741714684,39.870129568256914,4997.983620080965,35.0,3.58,-0.0,0.2,rest
8740.0,490.3442049372295,39.96345962497996,4998.056314369624,35.0,3.58,-0.0,0.2,rest
8741.0,490.1293910481653,39.94796415171594,4997.945585136084,35.0,3.58,-0.0,0.2,rest
8742.0,491.0039376172376,40.013162045721295,4997.941523843683,35.0,3.58,-0.0,0.2,rest
8743.0,491.3632011493648,40.04019082587888,4997.889325822962,35.0,3.58,-0.0,0.2,rest
8744.0,490.0417527037044,39.94272242249662,4997.904184575209,35.0,3.58,-0.0,0.2,rest
8745.0,489.7309547321329,39.92011701719503,4998.049881876549,35.0,3.58,-0.0,0.2,rest
8746.0,489.168799235288,39.87889253594726,4997.956073498664,35.0,3.58,-0.0,0.2,rest
8747.0,491.1869124601072,40.02879907111905,4997.950418839684,35.0,3.58,-0.0,0.2,rest
8748.0,489.8646587020688,39.93127101496806,4997.932786498909,35.0,3.58,-0.0,0.2,rest
8749.0,489.7209238615134,39.9210406564084,4998.028237066978,35.0,3.58,-0.0,0.2,rest
8750.0,490.5757521829658,39.98477793947895,4998.028247279018,35.0,3.58,-0.0,0.2,rest
8751.0,489.3507976601472,39.89445723408499,4998.024029912964,35.0,3.58,-0.0,0.2,rest
8752.0,489.71760757590783,39.922045005622806,4997.925990421628,35.0,3.58,-0.0,0.2,rest
8753.0,489.9534561261377,39.93993193526946,4998.044342066068,35.0,3.58,-0.0,0.2,rest
8754.0,490.9245708469685,40.01228302570137,4997.992388737555,35.0,3.58,-0.0,0.2,rest
8755.0,488.8936674108588,39.86226240080436,4997.922166058853,35.0,3.58,-0.0,0.2,rest
8756.0,488.7675296995281,39.85333553329838,4998.088593253302,35.0,3.58,-0.0,0.2,rest
8757.0,489.32708109275626,39.89520045131528,4998.033274242513,35.0,3.58,-0.0,0.2,rest
8758.0,489.24248482954766,39.88935072811464,4997.991325978675,35.0,3.58,-0.0,0.2,rest
8759.0,489.14823734142993,39.882786099365184,4997.870683233152,35.0,3.58,-0.0,0.2,rest
8760.0,490.6881421549389,39.99726978925474,4997.968774030281,35.0,3.58,-0.0,0.2,rest
8761.0,489.4379856634837,39.90508227136916,4997.945361255588,35.0,3.58,-0.0,0.2,rest
8762.0,491.7614214202582,40.0776052903895,4998.098753420476,35.0,3.58,-0.0,0.2,rest
8763.0,490.9163079522745,40.015420959427736,4998.014811448561,35.0,3.58,-0.0,0.2,rest
8764.0,489.9757532988273,39.94616691102424,4998.016364417079,35.0,3.58,-0.0,0.2,rest
8765.0,489.8299349488424,39.93578221843277,4998.055621276927,35.0,3.58,-0.0,0.2,rest
8766.0,490.638244399278,39.99607365920578,4998.035235903577,35.0,3.58,-0.0,0.2,rest
8767.0,492.3609994914527,40.12410181418168,4998.012061409883,35.0,3.58,-0.0,0.2,rest
8768.0,490.3954183596538,39.97891987849288,4998.012987563221,35.0,3.58,-0.0,0.2,rest
8769.0,488.9997486664406,39.87595360492153,4998.038105889522,35.0,3.58,-0.0,0.2,rest
8770.0,489.9990567750447,39.95039309444776,4998.013253873004,35.0,3.58,-0.0,0.2,rest
8771.0,493.3504206214057,40.19905893491894,4998.035897724356,35.0,3.58,-0.0,0.2,rest
8772.0,489.03205704436215,39.8795968181009,4998.017455424071,35.0,3.58,-0.0,0.2,rest
8773.0,489.6684022204997,39.92715016448146,4997.928450398391,35.0,3.58,-0.0,0.2,rest
8774.0,490.01410501113565,39.953174445269305,4998.060584157618,35.0,3.58,-0.0,0.2,rest
8775.0,489.412684927108,39.90904147608207,4998.004749806361,35.0,3.58,-0.0,0.2,rest
8776.0,491.31904734061015,40.050670173378535,4997.967859232198,35.0,3.58,-0.0,0.2,rest
8777.0,489.3115563964645,39.90238380714552,4998.035870914248,35.0,3.58,-0.0,0.2,rest
8778.0,489.86447378261227,39.94375731723054,4998.0139113875575,35.0,3.58,-0.0,0.2,rest
8779.0,490.4834153127457,39.99002150464783,4998.022836562075,35.0,3.58,-0.0,0.2,rest
8780.0,490.5418925761227,39.99476982045353,4997.987379453266,35.0,3.58,-0.0,0.2,rest
8781.0,489.7304021556803,39.93507608560595,4998.015302063704,35.0,3.58,-0.0,0.2,rest
8782.0,490.1179034511356,39.96419655193596,4998.003784513263,35.0,3.58,-0.0,0.2,rest
8783.0,489.8867154726815,39.94748818316159,4998.062324809904,35.0,3.58,-0.0,0.2,rest
8784.0,486.5308622727378,39.69932313131392,4998.007063604469,35.0,3.58,-0.0,0.2,rest
8785.0,490.711918839883,40.00944769184319,4998.027039960383,35.0,3.58,-0.0,0.2,rest
8786.0,490.1828967458874,39.97067753673241,4997.9871423442655,35.0,3.58,-0.0,0.2,rest
8787.0,489.8169197893314,39.94398479920974,4998.010664158855,35.0,3.58,-0.0,0.2,rest
8788.0,490.8823801603705,40.02332445632374,4997.928656444305,35.0,3.58,-0.0,0.2,rest
8789.0,488.1674752982631,39.82263705913061,4998.054072875627,35.0,3.58,-0.0,0.2,rest
8790.0,491.24027169558,40.05066827374667,4998.038720196429,35.0,3.58,-0.0,0.2,rest
8791.0,489.3837334066136,39.913563585675085,4997.9955193247415,35.0,3.58,-0.0,0.2,rest
8792.0,489.0047693262208,39.885908838979326,4997.968737160245,35.0,3.58,-0.0,0.2,rest
8793.0,488.93303027511047,39.88101150186004,4997.956421393221,35.0,3.58,-0.0,0.2,rest
8794.0,490.34790006921423,39.98623333846032,4998.024896460786,35.0,3.58,-0.0,0.2,rest
8795.0,489.3280186311794,39.911103231939215,4998.059568288442,35.0,3.58,-0.0,0.2,rest
8796.0,490.7065748518388,40.013635174210286,4997.91347631311,35.0,3.58,-0.0,0.2,rest
8797.0,488.54274357253104,39.853768042409705,4997.961146654658,35.0,3.58,-0.0,0.2,rest
8798.0,491.18624684464055,40.049999766269664,4997.999012204686,35.0,3.58,-0.0,0.2,rest
